instanceId;objectId;brandModelId;manufacturer;model;serialNumber;spec;yom;infleetStartDate;infleetEndDate;purpose;status;opco;ownerType;ownerSource;ownerId;objectUri;brandModelUri;modelVersionUri;ownerObjectId;customsDocumentNumber;borderLocationId;importDate;transportHeight;transportLength;transportWidth;engineType;registrationNumber;standardConfigurationId;modelGroupId;modelGroupName;depot;rasterLocation
"5ba4b287c7fc4100078a6a6d";"A10293";"5cc039ba52faff000157ea7f";MANITOU;"CBR 1000/2450 BUCKET 654716";"05/NS402";CE;"2016";"2016-05-30T00:00Z";;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b287c7fc4100078a6a6d";"https://model-version-management.masq.qone.mateco.eu/brandmodels/edit/5cc039ba52faff000157ea7f";"https://model-version-management.masq.qone.mateco.eu/modelversions/edit/5cc03a4e52faff000157ea80";;;;;;"0.815 m";"2.45 m";;;;;;"BE001";"LON26"
"37521ac63c1c406e99f6d2624d054039";"X12573";"5cc039ba52faff000157ea7f";MANITOU;"CBR 1000/2450 BUCKET 654716";;CE;;"2021-03-12T00:00Z";;SUBRENTAL;RETURNED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/37521ac63c1c406e99f6d2624d054039";"https://model-version-management.masq.qone.mateco.eu/brandmodels/edit/5cc039ba52faff000157ea7f";"https://model-version-management.masq.qone.mateco.eu/modelversions/edit/5cc03a4e52faff000157ea80";;;;;;"0.815 m";"2.45 m";;;;;;;
"5ba4b3a4aab0e70009381204";"A10468";"5cc039ba52faff000157ea7f";MANITOU;"CBR 1000/2450 BUCKET 654716";"780448";CE;"2018";"2018-05-18T00:00Z";;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b3a4aab0e70009381204";"https://model-version-management.masq.qone.mateco.eu/brandmodels/edit/5cc039ba52faff000157ea7f";"https://model-version-management.masq.qone.mateco.eu/modelversions/edit/5cc03a4e52faff000157ea80";;;;;;"0.815 m";"2.45 m";;;;;;"BE003";"70S"
"5eecc2294f555e32143882fb";"X12300";"5cc039ba52faff000157ea7f";MANITOU;"CBR 1000/2450 BUCKET 654716";;CE;;"2020-06-22T00:00Z";;SUBRENTAL;RETURNED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5eecc2294f555e32143882fb";"https://model-version-management.masq.qone.mateco.eu/brandmodels/edit/5cc039ba52faff000157ea7f";"https://model-version-management.masq.qone.mateco.eu/modelversions/edit/5cc03a4e52faff000157ea80";;;;;;"0.815 m";"2.45 m";;;;;;;
"e130d5c77be9452daa146d42b28f7ccf";"X12664";"5cc039ba52faff000157ea7f";MANITOU;"CBR 1000/2450 BUCKET 654716";;CE;;;;SUBRENTAL;RETURNED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/e130d5c77be9452daa146d42b28f7ccf";"https://model-version-management.masq.qone.mateco.eu/brandmodels/edit/5cc039ba52faff000157ea7f";"https://model-version-management.masq.qone.mateco.eu/modelversions/edit/5cc03a4e52faff000157ea80";;;;;;"0.815 m";"2.45 m";;;;;;;
"5f0eaf518adbe668fbab11fb";"X12332";"5cc039ba52faff000157ea7f";MANITOU;"CBR 1000/2450 BUCKET 654716";;CE;;"2020-07-01T00:00Z";;SUBRENTAL;RETURNED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5f0eaf518adbe668fbab11fb";"https://model-version-management.masq.qone.mateco.eu/brandmodels/edit/5cc039ba52faff000157ea7f";"https://model-version-management.masq.qone.mateco.eu/modelversions/edit/5cc03a4e52faff000157ea80";;;;;;"0.815 m";"2.45 m";;;;;;;
"f0147382510a49699fc1113700552421";"X12672";"5cc039ba52faff000157ea7f";MANITOU;"CBR 1000/2450 BUCKET 654716";;CE;;;;SUBRENTAL;RETURNED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/f0147382510a49699fc1113700552421";"https://model-version-management.masq.qone.mateco.eu/brandmodels/edit/5cc039ba52faff000157ea7f";"https://model-version-management.masq.qone.mateco.eu/modelversions/edit/5cc03a4e52faff000157ea80";;;;;;"0.815 m";"2.45 m";;;;;;;
"72dc8f6ebf4e49468bf231f4b21ec38f";"X12666";"5cc039ba52faff000157ea7f";MANITOU;"CBR 1000/2450 BUCKET 654716";;CE;;;;SUBRENTAL;RETURNED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/72dc8f6ebf4e49468bf231f4b21ec38f";"https://model-version-management.masq.qone.mateco.eu/brandmodels/edit/5cc039ba52faff000157ea7f";"https://model-version-management.masq.qone.mateco.eu/modelversions/edit/5cc03a4e52faff000157ea80";;;;;;"0.815 m";"2.45 m";;;;;;;
"1ed4feaaa06540d395811098cf723282";"X12568";"5cc039ba52faff000157ea7f";MANITOU;"CBR 1000/2450 BUCKET 654716";;CE;;"2021-03-08T00:00Z";;SUBRENTAL;RETURNED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/1ed4feaaa06540d395811098cf723282";"https://model-version-management.masq.qone.mateco.eu/brandmodels/edit/5cc039ba52faff000157ea7f";"https://model-version-management.masq.qone.mateco.eu/modelversions/edit/5cc03a4e52faff000157ea80";;;;;;"0.815 m";"2.45 m";;;;;;"BE003";"61S"
"5ba4b1e3c7fc4100078a62ea";"A10393";"60460218de1e5249ba2547ce";LAMY;"LB146970 BUCKET BRT.A 24,5/10";"321346";CE;;"2017-10-25T00:00Z";;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b1e3c7fc4100078a62ea";"https://model-version-management.masq.qone.mateco.eu/brandmodels/edit/60460218de1e5249ba2547ce";"https://model-version-management.masq.qone.mateco.eu/modelversions/edit/60460239de1e5249ba2547cf";;;;;"0.745 m";"0.848 m";"2.45 m";;;;;;;
"5ba4b3ffaab0e700093816e6";"A10080";"602cdfec38d3b1612b130b11";MANITOU;"CBC 900L 2450 BUCKET 654470";"654470";CE;"2011";"2016-01-04T00:00Z";;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b3ffaab0e700093816e6";"https://model-version-management.masq.qone.mateco.eu/brandmodels/edit/602cdfec38d3b1612b130b11";"https://model-version-management.masq.qone.mateco.eu/modelversions/edit/602ce38438d3b1612b130b12";;;;;"0.81 m";"1.026 m";"2.45 m";;;;;;;
"cc784efa6e634c708b848a83bfc4c2b7";"T18959";;RAVAS;;;CE;;;;EQP_USED;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/cc784efa6e634c708b848a83bfc4c2b7";;;;;;;;;;;;;;;"BE002";"14S"
"2aa5811dfa684fc69d9b669c599a140a";"T18954";;X;;;CE;;;;EQP_USED;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/2aa5811dfa684fc69d9b669c599a140a";;;;;;;;;;;;;;;"BE002";"02N"
"9391b4468c094e29bab73affd9cde490";"B11409";;X;;;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/9391b4468c094e29bab73affd9cde490";;;;;;;;;;;;;;;"BE002";"12D"
"728a1bb1b9c94ea9b287b0fcbea9abf3";"B11407";;X;;;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/728a1bb1b9c94ea9b287b0fcbea9abf3";;;;;;;;;;;;;;;"BE002";"12D"
"5cf7669652faff00010cd383";"A10711";;"UNKNOWN BRAND";"REMOTE CONTROL";;CE;;"2019-06-25T00:00Z";;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5cf7669652faff00010cd383";;;;;;;;;;;;;;;"BE003";"70S"
"79ae4fd2c22d4138a27724d69279f312";"B11410";;X;;;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/79ae4fd2c22d4138a27724d69279f312";;;;;;;;;;;;;;;"BE002";"12D"
"fa0db6d3dac941cdbdb88ac1925bd69a";"B11406";;X;;;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/fa0db6d3dac941cdbdb88ac1925bd69a";;;;;;;;;;;;;;;"BE002";"12D"
"206b555afb744de6873b57bd1ddc4d09";"T18843";;"CLIMAX NEWGENERATION";;;CE;;;;EQP_USED;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/206b555afb744de6873b57bd1ddc4d09";;;;;;;;;;;;;;;"BE003";"81WL"
"1ae0b3fc09f74b8e868b50b7573e3b43";"T18844";;"CLIMAX NEWGENERATION";;;CE;;;;EQP_USED;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/1ae0b3fc09f74b8e868b50b7573e3b43";;;;;;;;;;;;;;;;
"463b9e07f3cb4045bbaf7fc7b7a61eda";"T18842";;"CLIMAX NEWGENERATION";;;CE;;;;EQP_USED;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/463b9e07f3cb4045bbaf7fc7b7a61eda";;;;;;;;;;;;;;;;
"792242c4c57b4b9ea338c735fcc3a6d3";"T19047";;KAUP;"3T429";"510441";CE;;;;EQP_USED;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/792242c4c57b4b9ea338c735fcc3a6d3";;;;;;;;;;;;;;;;
"9b905b85153546c8a58a03db1fb5ec02";"T18841";;"CLIMAX NEWGENERATION";;;CE;;;;EQP_USED;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/9b905b85153546c8a58a03db1fb5ec02";;;;;;;;;;;;;;;"BE003";"81WL"
"2e7ee8c2bdbe494ca4a7358475a256a5";"B11302";;KAUP;"4,8T466B";;CE;;"2021-09-10T00:00Z";;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/2e7ee8c2bdbe494ca4a7358475a256a5";;;;;;;;;;;;;;;"BE003";"73W"
"e945440f40ba44c995468b9f94788602";"T18952";;X;;;CE;;;;EQP_USED;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/e945440f40ba44c995468b9f94788602";;;;;;;;;;;;;;;"BE002";"08P"
"71daa293b9574b91a12df2b2fe7b54ed";"T18469";;JLG;;;CE;;;;SERVICE;SOLD;"BE01";CUSTOMER;LINK;UNKNOWN;"https://object-management.masq.qone.mateco.eu/objects/71daa293b9574b91a12df2b2fe7b54ed";;;;;;;;;;;;;;;"BE003";"71S"
"5ba4b286c7fc4100078a6a5c";"A10177";;JLG;"GRONDBAK 1000L";"2011089,02";CE;"2011";"2016-08-10T00:00Z";;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b286c7fc4100078a6a5c";;;;;;;;;;;;;;;"BE001";"LON26"
"af2c92b4d19543c3aa6b1cd82ea2aeb1";"T19045";;DURWEN;"DGK 30";"D11651024";CE;"2017";"2017-03-15T00:00Z";;EQP_USED;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/af2c92b4d19543c3aa6b1cd82ea2aeb1";;;;;;;;;;;;;;;"BE002";"28S"
"5cf7669652faff00015d3c39";"A10725";;"UNKNOWN BRAND";"REMOTE CONTROL";;CE;;"2020-01-27T00:00Z";;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5cf7669652faff00015d3c39";;;;;;;;;;;;;;;"BE009";"NVE04"
"d5622621c90e4974bb7e1eedc20f6034";"B11412";;X;;;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/d5622621c90e4974bb7e1eedc20f6034";;;;;;;;;;;;;;;"BE002";"24V"
"5ba4b353aab0e70009380eed";"B10856";;X;"1TBZ912";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b353aab0e70009380eed";;;;;;;;;;;;;;;"BE007";"GA10"
"799208ac0bc9471b82d81c9020451feb";"B11411";;X;;;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/799208ac0bc9471b82d81c9020451feb";;;;;;;;;;;;;;;"BE002";"12D"
"d9689450db2c48e994fc75048bcc5d2a";"E59964";;X;;;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/d9689450db2c48e994fc75048bcc5d2a";;;;;;;;;;;;;;;"BE009";"NVE01"
"5cf7669652faff00010cd386";"A10726";;"UNKNOWN BRAND";"REMOTE CONTROL";;CE;;"2020-07-22T00:00Z";;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5cf7669652faff00010cd386";;;;;;;;;;;;;;;"BE001";"LON18"
"5039493a96964b57801d0702b69a6325";"B11405";;KAUP;"3T429";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5039493a96964b57801d0702b69a6325";;;;;;;;;;;;;;;"BE002";"28Y"
"5d8ddc1252faff0001c3838f";"A10850";;TVH;VORKVERLENGSELS;;CE;"2019";"2020-02-10T00:00Z";;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5d8ddc1252faff0001c3838f";;;;;;;;;;;;;;;"BE009";"NVE01"
"5d76166e52faff00018aac4b";"B11210";;X;"1WSY389";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5d76166e52faff00018aac4b";;;;;;;;;;;;;;;"BE009";"NVE2B"
"3611e86c558f4439a54d65d71ccaf175";"T18727";;EP;;;CE;;;;EQP_USED;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/3611e86c558f4439a54d65d71ccaf175";;;;;;;;;;;;;;;"BE003";"81WL"
"1b24e45ffded4948b86c2c48b9d66c00";"T18726";;EP;;;CE;;;;EQP_USED;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/1b24e45ffded4948b86c2c48b9d66c00";;;;;;;;;;;;;;;"BE003";"81WL"
"c9636f59fd81482c9c6f001c44499a3e";"T18481";;EP;;;CE;;;;EQP_USED;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/c9636f59fd81482c9c6f001c44499a3e";;;;;;;;;;;;;;;"BE003";"81WL"
"9548a783f90c4e96901da1b825ea84f2";"T18482";;EP;;;CE;;;;EQP_USED;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/9548a783f90c4e96901da1b825ea84f2";;;;;;;;;;;;;;;"BE003";"81WL"
"5d13691152faff0001fce8a1";"A10801";"6021034aae28a9005b55f8d8";MANITOU;"WINCH 5T 921341";"1906319";CE;"2019";"2019-07-06T00:00Z";;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5d13691152faff0001fce8a1";"https://model-version-management.masq.qone.mateco.eu/brandmodels/edit/6021034aae28a9005b55f8d8";"https://model-version-management.masq.qone.mateco.eu/modelversions/edit/602103af1999597eac7d2802";;;;;"1.869 m";"0.9 m";"1.08 m";;;;;;"BE009";"NVE00"
"88d1a84751c44e678fa40993bedbb584";"T18780";;JLG;;;CE;;;;EQP_USED;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/88d1a84751c44e678fa40993bedbb584";;;;;;;;;;;;;;;"BE002";"28Y"
"335579dddd394bc881a851cb1a947777";"T18840";;"CLIMAX NEWGENERATION";;;CE;;;;EQP_USED;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/335579dddd394bc881a851cb1a947777";;;;;;;;;;;;;;;;
"3715447f379246bd9c20a773eb7b2e13";"T18879";;X;;;CE;;;;SERVICE;SOLD;"BE01";CUSTOMER;LINK;UNKNOWN;"https://object-management.masq.qone.mateco.eu/objects/3715447f379246bd9c20a773eb7b2e13";;;;;;;;;;;;;;;"BE002";"07M"
"324a6c4471e94a5190678b56770471c8";"T18762";;KAUP;"3T429";"449219/01";CE;;;;SERVICE;SOLD;"BE01";CUSTOMER;LINK;UNKNOWN;"https://object-management.masq.qone.mateco.eu/objects/324a6c4471e94a5190678b56770471c8";;;;;;;;;;;;;;;"BE002";"20I"
"0005327826ee4c649c78f2a32d1a7265";"A10947";;CASCADE;"35E-QPB-0001";;CE;"2007";"2007-01-01T00:00Z";;SERVICE;SOLD;"BE01";CUSTOMER;LINK;UNKNOWN;"https://object-management.masq.qone.mateco.eu/objects/0005327826ee4c649c78f2a32d1a7265";;;;;;;;;;;;;;;"BE002";"28Y"
"8cf412d2971a40bbaf21fcd22ef084cb";"T18725";;EP;;;CE;;;;SERVICE;SOLD;"BE01";CUSTOMER;LINK;UNKNOWN;"https://object-management.masq.qone.mateco.eu/objects/8cf412d2971a40bbaf21fcd22ef084cb";;;;;;;;;;;;;;;"BE002";"28Y"
"8b394804eb264ea19cf92d5ce24c9986";"T18724";;EP;;;CE;;;;SERVICE;SOLD;"BE01";CUSTOMER;LINK;UNKNOWN;"https://object-management.masq.qone.mateco.eu/objects/8b394804eb264ea19cf92d5ce24c9986";;;;;;;;;;;;;;;"BE002";"28Y"
"b97ee85b3f6f4c1e8d9e7211cbdee5de";"T18723";;EP;;;CE;;;;SERVICE;SOLD;"BE01";CUSTOMER;LINK;UNKNOWN;"https://object-management.masq.qone.mateco.eu/objects/b97ee85b3f6f4c1e8d9e7211cbdee5de";;;;;;;;;;;;;;;"BE002";"28Y"
"5bc16e993a37b6000abe6fc1";"A10509";;MANITOU;"LIER 5T - 32METER";"1810500";CE;"2018";"2018-11-20T00:00Z";;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5bc16e993a37b6000abe6fc1";;;;;;;;;;;;;;;"BE001";"LON26"
"d3a02e6ff5e042b994ae9ceffd7c7e55";"T18722";;EP;;;CE;;;;SERVICE;SOLD;"BE01";CUSTOMER;LINK;UNKNOWN;"https://object-management.masq.qone.mateco.eu/objects/d3a02e6ff5e042b994ae9ceffd7c7e55";;;;;;;;;;;;;;;"BE002";"28Y"
"c690fdfc70e64de3916e841f3df7442b";"T18467";;JLG;;;CE;;;;SERVICE;SOLD;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/c690fdfc70e64de3916e841f3df7442b";;;;;;;;;;;;;;;"BE003";"71S"
"5ba4b287c7fc4100078a6a7e";"A10310";"5cc6c38852faff0001aa828b";MANITOU;"P4000 HORIZONTAL CRANE JIB 4T 653226";"1605023";CE;"2016";"2016-08-24T00:00Z";;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b287c7fc4100078a6a7e";"https://model-version-management.masq.qone.mateco.eu/brandmodels/edit/5cc6c38852faff0001aa828b";"https://model-version-management.masq.qone.mateco.eu/modelversions/edit/5cc6c3ad52faff0001273390";;;;;"0.487 m";"2.838 m";"0.83 m";;;;;;"BE003";"61S"
"5ba4b465c7fc4100078a7a82";"B10768";;X;"1RAA038";;CE;;;;SERVICE;SOLD;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b465c7fc4100078a7a82";;;;;;;;;;;;;;;"BE003";"72Q"
"c4481f37875c47e5a75448a65cd9a5f3";"E59338";;X;;;CE;;;;SERVICE;SOLD;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/c4481f37875c47e5a75448a65cd9a5f3";;;;;;;;;;;;;;;;
"7af57ace0b67438282747188b5b51a6b";"E59337";"5cc6bed452faff0001aa8287";MANITOU;"WINCH 5T";;CE;;;;SERVICE;SOLD;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/7af57ace0b67438282747188b5b51a6b";"https://model-version-management.masq.qone.mateco.eu/brandmodels/edit/5cc6bed452faff0001aa8287";"https://model-version-management.masq.qone.mateco.eu/modelversions/edit/5cc6beda52faff0001aa8288";;;;;"1.44 m";"0.865 m";"0.95 m";;;;;;;
"5ba4b165aab0e7000937fc83";"B11033";;X;"1UNF035";;CE;;;;SERVICE;SOLD;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b165aab0e7000937fc83";;;;;;;;;;;;;;;"BE002";"28Y"
"5ba4b3a5aab0e70009381215";"A10485";;MEYER;"6-5206F.A";"10/714646/010";CE;"2010";"2021-08-23T00:00Z";;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b3a5aab0e70009381215";;;;;;;;;;;;;;;"BE009";"NVE04"
"05a92ce4755049f5a2a9554b386f278a";"T18857";;"CLIMAX NEWGENERATION";;;CE;;;;EQP_USED;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/05a92ce4755049f5a2a9554b386f278a";;;;;;;;;;;;;;;"BE003";"81WL"
"5cf7669952faff00010cd394";"A10662";;"UNKNOWN BRAND";"REMOTE CONTROL";;CE;;"2019-12-04T00:00Z";;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5cf7669952faff00010cd394";;;;;;;;;;;;;;;"BE003";"88T"
"c7f409dd12b845ceb056f8cf117e986a";"T18539";;"CLIMAX NEWGENERATION";;;CE;;;;EQP_USED;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/c7f409dd12b845ceb056f8cf117e986a";;;;;;;;;;;;;;;"BE003";"81WL"
"0a68533fbad24e178a141876c4f69c3b";"B11398";;X;"MBBU672";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/0a68533fbad24e178a141876c4f69c3b";;;;;;;;;;;;;;;"BE010";SIT
"c780172856784e2faa0bd798ae4204db";"B11393";;X;"MBBU666";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/c780172856784e2faa0bd798ae4204db";;;;;;;;;;;;;;;"BE010";"ST01"
"92804b5bc2e3497399784ce00994eb0b";"T18957";;X;;;CE;;;;EQP_USED;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/92804b5bc2e3497399784ce00994eb0b";;;;;;;;;;;;;;;"BE002";"28P"
"1e28e9d7aa7c4b6c921dade309842f54";"E65285";;X;;;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/1e28e9d7aa7c4b6c921dade309842f54";;;;;;;;;;;;;;;"BE003";"71V"
"840995a126924e22a6caf9ae160e722f";"E60679";;X;;;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/840995a126924e22a6caf9ae160e722f";;;;;;;;;;;;;;;"BE010";"ST01"
"95c55dbe822b42899b2e4218ecc16ec4";"E60676";;X;;;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/95c55dbe822b42899b2e4218ecc16ec4";;;;;;;;;;;;;;;"BE010";SIT
"5e985a5845f7d532136384c9";"E56859";;X;;;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5e985a5845f7d532136384c9";;;;;;;;;;;;;;;"BE007";"GA20"
"5ba4b3a5aab0e70009381210";"A10480";"5d6d1c8452faff0001e0cbf0";MANITOU;"PC50 FRAME MOUNTED HOOK 5T 708544";"1801024";CE;"2018";"2018-02-16T00:00Z";;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b3a5aab0e70009381210";"https://model-version-management.masq.qone.mateco.eu/brandmodels/edit/5d6d1c8452faff0001e0cbf0";"https://model-version-management.masq.qone.mateco.eu/modelversions/edit/5d6d1c8d52faff0001da7bdb";;;;;"0.5 m";"0.606 m";"0.815 m";;;;;;"BE009";"NVE04"
"ce0d3010ec5541b099c515822882ae34";"T18765";;X;;;CE;;;;EQP_USED;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/ce0d3010ec5541b099c515822882ae34";;;;;;;;;;;;;;;"BE002";"08L"
"5e301a79f3ea3c0dd63ae97b";"E53998";;X;;;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5e301a79f3ea3c0dd63ae97b";;;;;;;;;;;;;;;"BE009";"NVI05"
"5ca5f47852faff0001452e90";"A10549";;GENIE;"PIPE RACK GENIE BOOMS";;CE;"2019";"2021-06-21T00:00Z";;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ca5f47852faff0001452e90";;;;;;;;;;;;;;;"BE009";"NVE04"
"5ba4b3c7c7fc4100078a7674";"A10508";;"CAM ATTACHMENTS";"RLW25.02";"RLW25.02/18/74";CE;"2018";"2018-09-10T00:00Z";;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b3c7c7fc4100078a7674";;;;;;;;;;;;;;;"BE001";"LON13"
"9a09bd88d25f4a12ac7ee5d60f9331d1";"T18839";;"CLIMAX NEWGENERATION";;;CE;;;;EQP_USED;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/9a09bd88d25f4a12ac7ee5d60f9331d1";;;;;;;;;;;;;;;"BE003";"81WL"
"64f6998bcfb648dd9ad6cfc431674bf9";"T18838";;"CLIMAX NEWGENERATION";;;CE;;;;EQP_USED;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/64f6998bcfb648dd9ad6cfc431674bf9";;;;;;;;;;;;;;;;
"2b96140a4cab421fa3cf2dbd3064ed00";"T18756";;THERVAN;;;CE;;;;SERVICE;SOLD;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/2b96140a4cab421fa3cf2dbd3064ed00";;;;;;;;;;;;;;;"BE003";"90Y"
"7fc7e81f2d6d437abb9c3d289aa27c8b";"T18631";;"CLIMAX NEWGENERATION";;;CE;;;;EQP_USED;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/7fc7e81f2d6d437abb9c3d289aa27c8b";;;;;;;;;;;;;;;"BE003";"81WL"
